Notebook,Vessel,Temperature,Treatment,Plate,Row,Column,Electrophile,Electrophile SMILES,Electrophile Conc (M),Nucleophile,Nucleophile SMILES,Nucleophile Conc (M),Product,Product SMILES,Catalyst1,Catalyst1 SMILES,Catalyst1 Conc (M),Ligand1,Ligand1 SMILES,Ligand1 Conc (M),Ligand2,Ligand2 SMILES,Ligand2 Conc (M),Catalyst2,Catalyst2 SMILES,Catalyst2 Conc (M),BaseAcid,BaseAcid SMILES,BaseAcid Conc (M),ReductantOxidant,ReductantOxidant SMILES,ReductantOxidant Conc (M),Additive,Additive SMILES,Additive Conc (M),Solvent1,Solvent1 percentage,Solvent2,Solvent2 percentage,Analytical Method,index_waters,Output Value
Alkyl Esterification,96,25,,96,G,3,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,FLUORESCEIN,Oc1ccc2c(Oc3cc(O)ccc3C24OC(=O)c5ccccc45)c1,0.1,G3,CCOC(=O)C1=C(COCCOc2ccc3c(c2)Oc2cc(O)ccc2C32OC(=O)c3ccccc32)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,G3,1.008
Alkyl Esterification,96,25,,96,G,4,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,Etodolac,CCC1=CC=CC2=C1NC3=C2CCOC3(CC)CC(O)=O,0.1,G4,CCOC(=O)C1=C(COCCOC(=O)CC2(CC)OCCc3c2[nH]c2c(CC)cccc32)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,G4,0.5903
Alkyl Esterification,96,25,,96,G,5,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,Probenecid,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,0.1,G5,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)OCCOCC2=C(C(=O)OCC)C(c3ccccc3Cl)C(C(=O)OC)=C(C)N2)cc1,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,G5,0.07915
Alkyl Esterification,96,25,,96,G,6,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,"(S)-(+)-KETOPROFEN, 99%",C[C@H](C(O)=O)c1cccc(c1)C(=O)c2ccccc2,0.1,G6,CCOC(=O)C1=C(COCCOC(=O)[C@@H](C)c2cccc(C(=O)c3ccccc3)c2)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,G6,0.0486
Alkyl Esterification,96,25,,96,G,7,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,fexofenidine,CC(C(O)=O)(C1=CC=C(C(CCCN2CCC(C(C3=CC=CC=C3)(C4=CC=CC=C4)O)CC2)O)C=C1)C,0.1,G7,CCOC(=O)C1=C(COCCOC(=O)C(C)(C)c2ccc(C(O)CCCN3CCC(C(O)(c4ccccc4)c4ccccc4)CC3)cc2)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,G7,0
Alkyl Esterification,96,25,,96,G,8,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,Gemfibroxzil,O=C(C(C)(CCCOC1=C(C)C=CC(C)=C1)C)O,0.1,G8,CCOC(=O)C1=C(COCCOC(=O)C(C)(C)CCCOc2cc(C)ccc2C)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,G8,0
Alkyl Esterification,96,25,,96,G,9,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,Boc Ampicillin,O=C(O)[C@H](N1C2=O)C(C)(S[C@@]1([C@@H]2NC(C(C3=CC=CC=C3)NC(OC(C)(C)C)=O)=O)[H])C,0.1,G9,CCOC(C1=C(NC(C)=C(C1c2c(Cl)cccc2)C(OC)=O)COCCOC([C@@H]3N4C([C@H]([C@H]4SC3(C)C)NC(C(c5ccccc5)NC(OC(C)(C)C)=O)=O)=O)=O)=O,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,G9,1.06035
Alkyl Esterification,96,25,,96,G,10,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,Orotic Acid,C1=C(NC(=O)NC1=O)C(=O)O,0.1,G10,CCOC(=O)C1=C(COCCOC(=O)c2cc(=O)[nH]c(=O)[nH]2)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,G10,0.0255
Alkyl Esterification,96,25,,96,G,11,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,biotin,C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)O)NC(=O)N2,0.1,G11,CCOC(=O)C1=C(COCCOC(=O)CCCC[C@@H]2SC[C@@H]3NC(=O)N[C@H]23)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,G11,0.5215
Alkyl Esterification,96,25,,96,G,12,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,Febuxostat,O=C(O)C1=C(N=C(S1)C2=CC=C(C(C#N)=C2)OCC(C)C)C,0.1,G12,CCOC(=O)C1=C(COCCOC(=O)c2sc(-c3ccc(OCC(C)C)c(C#N)c3)nc2C)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,G12,0
Alkyl Esterification,96,25,,96,H,1,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,"ALPHA-CYANO-4-HYDROXYCINNAMIC ACID, 99.0+% (HPLC)",OC(=O)/C(=C/c1ccc(O)cc1)C#N,0.1,H1,CCOC(=O)C1=C(COCCOC(=O)C(C#N)=Cc2ccc(O)cc2)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,H1,0.5791
Alkyl Esterification,96,25,,96,H,2,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,COPPER(I) THIOPHENE-2-CARBOXYLATE,[Cu+].[O-]C(=O)c1sccc1,0.1,H2,CCOC(=O)C1=C(COCCOC(=O)c2cccs2)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,H2,0.0697
Alkyl Esterification,96,25,,96,H,3,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,"POTASSIUM 1-NAPHTHALENEACETATE, 99.0+%",[K+].[O-]C(=O)Cc1cccc2ccccc12,0.1,H3,CCOC(=O)C1=C(COCCOC(=O)Cc2cccc3ccccc23)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,H3,0.07775
Alkyl Esterification,96,25,,96,H,4,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,"POTASSIUM 2,4,5-TRICHLOROPHENOXYACETATE, 98.0+%",[K+].[O-]C(=O)COc1cc(Cl)c(Cl)cc1Cl,0.1,H4,CCOC(=O)C1=C(COCCOC(=O)COc2cc(Cl)c(Cl)cc2Cl)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,H4,0.26975
Alkyl Esterification,96,25,,96,H,5,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,"CHLORAMPHENICOL SUCCINATE SODIUM SALT, 80+%",[Na+].OC(C(COC(=O)CCC([O-])=O)NC(=O)C(Cl)Cl)c1ccc(cc1)[N+]([O-])=O,0.1,H5,CCOC(=O)C1=C(COCCOC(=O)CCC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c2ccc([N+](=O)[O-])cc2)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,H5,0.21855
Alkyl Esterification,96,25,,96,H,6,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,"FLUORESCEIN, SODIUM SALT",[Na+].[Na+].[O-]C(=O)c1ccccc1C2=C3C=CC(=O)C=C3Oc4cc([O-])ccc24,0.1,H6,CCOC(=O)C1=C(COCCOC(=O)c2ccccc2-c2c3ccc(=O)cc-3oc3cc([O-])ccc23)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,H6,0.27415
Alkyl Esterification,96,25,,96,H,7,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,"SODIUM ACETATE ANHYDROUS, 99+%, FUSED CRYSTALS, CERTIFIED ACS",[Na+].CC([O-])=O,0.1,H7,CCOC(=O)C1=C(COCCOC(C)=O)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,H7,0.44075
Alkyl Esterification,96,25,,96,H,8,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,"CESIUM CARBONATE, 99%, REAGENTPLUS",[Cs+].[Cs+].[O-]C([O-])=O,0.1,H8,CCOC(=O)C1=C(COCCOC(=O)[O-])NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,H8,0.40365
Alkyl Esterification,96,25,,96,H,9,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,POTASSIUM SORBATE 99%,[K+].C/C=C/C=C/C([O-])=O,0.1,H9,C/C=C/C=CC(=O)OCCOCC1=C(C(=O)OCC)C(c2ccccc2Cl)C(C(=O)OC)=C(C)N1,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,H9,0.83765
Alkyl Esterification,96,25,,96,H,10,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,"MONOSODIUM BROMOISOCYANURATE HYDRATE, 95.0+%",O=C1N(Br)C(NC(N1[Na])=O)=O,0.1,H10,CCOC(=O)C1=C(COCCn2c(=O)[nH]c(=O)n(Br)c2=O)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,H10,0
Alkyl Esterification,96,25,,96,H,11,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,"AMMONIUM ACETATE CRYSTALLINE, 98+%",[NH4+].CC([O-])=O,0.1,H11,CCOC(=O)C1=C(COCCOC(C)=O)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,H11,1.00835
Alkyl Esterification,96,25,,96,H,12,Amlo Kat Salt,FB(F)F.O=C(OCC)C1=C(NC(C)=C(C1C2=C(Cl)C=CC=C2)C(OC)=O)COCC[N+]3=C(C4=CC=CC=C4)C=C(C5=CC=CC=C5)C=C3C6=CC=CC=C6.[F-],0.1,"Potassium Phosphate Dibasic Anhydrous (Crystalline Powder/Certified ACS), Fisher Chemical",OP(=O)([O-])[O-].[K+].[K+],0.1,H12,CCOC(=O)C1=C(COCCOP(=O)([O-])[O-])NC(C)=C(C(=O)OC)C1c1ccccc1Cl,None,None,None,None,None,None,None,None,None,None,None,None,POTASSIUM IODIDE,[K+].[I-],0.2,None,None,None,None,None,None,none,100,none,0,UPLCMS,H12,0
